"","MAG","sample_name","sample_title","sample_name_ncbi_full","Site.x","Sample","Completeness","Conatmination","Strain_het","Size","Contigs","GC","N50","seqid","Site.y","bioproject_accession","SRA_accession","year","collection_date","depth","X.env_broad_scale","X.env_local_scale","X.env_medium","X.geo_loc_name","X.lat_lon","alkalinity","alkalinity_method","alkyl_diethers","altitude","aminopept_act","ammonium","atmospheric_data","bac_prod","bac_resp","bacteria_carb_prod","biomass","bishomohopanol","bromide","calcium","carb_nitro_ratio","chem_administration","chloride","chlorophyll","collection_method","conduc","density","diether_lipids","diss_carb_dioxide","diss_hydrogen","diss_inorg_carb","diss_inorg_nitro","diss_inorg_phosp","diss_org_carb","diss_org_nitro","diss_oxygen","down_par","elev","fluor","glucosidase_act","isolation_source","light_intensity","magnesium","mean_frict_vel","mean_peak_frict_vel","misc_param","n_alkanes","neg_cont_type","nitrate","nitrite","nitro","omics_observ_id","org_carb","org_matter","org_nitro","organism_count","oxy_stat_samp","part_org_carb","part_org_nitro","perturbation","petroleum_hydrocarb","ph","phaeopigments","phosphate","phosplipid_fatt_acid","photon_flux","pos_cont_type","potassium","pressure","primary_prod","redox_potential","ref_biomaterial","rel_to_oxygen","salinity","samp_collect_device","samp_mat_process","samp_size","samp_store_dur","samp_store_loc","samp_store_temp","samp_vol_we_dna_ext","silicate","size_frac","size_frac_low","size_frac_up","sodium","soluble_react_phosp","source_material_id","sulfate","sulfide","suspend_part_matter","temp","tidal_stage","tot_depth_water_col","tot_diss_nitro","tot_inorg_nitro","tot_nitro","tot_part_carb","tot_phosp","turbidity","water_current","description","derived_from","GTDB classification","Domain","Phylum","Class","Order","Family","Genus","Species","sample_name_ncbi"
"706","samp_4444_metabat2_18","KMS-5 sp016869835_LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Paracoccaceae bacterium_LV_35_26. Mbita West_2023","26. Mbita West","samp_4444",94.61,1.72,54.55,3.175197,297,63.5,14715,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__KMS-5;s__KMS-5 sp016869835","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae",NA,NA,"Paracoccaceae bacterium"
"707","samp_4444_metadecoder_426","JJ008 sp._LV_35_26. Mbita West_2023_1","LV_35_samp_4444_26. Mbita West_2023","Sphingomonadales bacterium_LV_35_26. Mbita West_2023_1","26. Mbita West","samp_4444",80.84,0.82,40,1.544571,90,46.7,19719,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales",NA,NA,NA,"Sphingomonadales bacterium"
"708","samp_4444_semibin_468","CBW1002 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Synechococcus sp._LV_35_26. Mbita West_2023","26. Mbita West","samp_4444",85.65,5.3,37.04,3.058956,380,69.3,10001,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__CBW1002;s__","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus",NA,"Synechococcus sp."
"709","samp_4444_semibin_470","SYFN01 sp016868055_LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Betaproteobacteria bacterium_LV_35_26. Mbita West_2023_1","26. Mbita West","samp_4444",78.44,2.92,60,2.12079,363,55.3,6322,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__SYFN01;s__SYFN01 sp016868055","Bacteria","Pseudomonadota","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria bacterium"
"710","samp_4444_semibin_491","UBA3064 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Betaproteobacteria bacterium_LV_35_26. Mbita West_2023_2","26. Mbita West","samp_4444",79.94,0.53,100,1.937636,205,52.7,12770,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__UBA3064;s__","Bacteria","Pseudomonadota","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria bacterium"
"711","samp_4444_semibin_500","UBA5018 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Cyanobacteriota bacterium_LV_35_26. Mbita West_2023","26. Mbita West","samp_4444",77.93,3.36,43.75,2.048635,306,68.6,8000,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__UBA5018;s__","Bacteria","Cyanobacteriota",NA,NA,NA,NA,NA,"Cyanobacteriota bacterium"
"712","samp_4444_semibin_543","UBA952 sp._LV_35_26. Mbita West_2023_2","LV_35_samp_4444_26. Mbita West_2023","Crocinitomicaceae bacterium_LV_35_26. Mbita West_2023","26. Mbita West","samp_4444",75.86,4.52,85.71,1.815572,384,36.5,4844,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Crocinitomicaceae",NA,NA,"Crocinitomicaceae bacterium"
"713","samp_4444_semibin_549","Cyanobium sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Cyanobacteriota bacterium_LV_35_26. Mbita West_2023_1","26. Mbita West","samp_4444",93.6,2.67,46.15,3.160601,238,62.5,26866,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__","Bacteria","Cyanobacteriota",NA,NA,NA,NA,NA,"Cyanobacteriota bacterium"
"714","samp_4444_semibin_611","Algoriphagus sp016866385_LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Bacteroidota bacterium_LV_35_26. Mbita West_2023_7","26. Mbita West","samp_4444",95.03,1.52,100,2.539641,167,43.6,26434,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus sp016866385","Bacteria","Bacteroidota",NA,NA,NA,NA,NA,"Bacteroidota bacterium"
"715","samp_4444_semibin_653","UBA952 sp._LV_35_26. Mbita West_2023_3","LV_35_samp_4444_26. Mbita West_2023","Flavobacteriales bacterium_LV_35_26. Mbita West_2023_1","26. Mbita West","samp_4444",98.2,1.42,85.71,2.363917,216,40.5,15930,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales",NA,NA,NA,"Flavobacteriales bacterium"
"716","samp_4444_semibin_666","IMCC26256 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Actinomycetes bacterium_LV_35_26. Mbita West_2023","26. Mbita West","samp_4444",98.29,1.28,0,2.382517,122,72.1,34337,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__IMCC26256;g__IMCC26256;s__","Bacteria","Actinomycetota","Actinomycetes",NA,NA,NA,NA,"Actinomycetes bacterium"
"717","samp_4444_VAMB_1011","CAILUF01 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Alphaproteobacteria bacterium_LV_35_26. Mbita West_2023_1","26. Mbita West","samp_4444",92.31,1.1,0,1.496666,180,31,12995,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__CAILUF01;s__","Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria bacterium"
"718","samp_4444_VAMB_1022","MAG-120802 sp016870835_LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Actinomycetota bacterium_LV_35_26. Mbita West_2023_2","26. Mbita West","samp_4444",80.29,12.06,92.31,1.363789,471,47.2,5881,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__MAG-120802 sp016870835","Bacteria","Actinomycetota",NA,NA,NA,NA,NA,"Actinomycetota bacterium"
"719","samp_4444_VAMB_1081","SYAR01 sp._LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Alphaproteobacteria bacterium_LV_35_26. Mbita West_2023_2","26. Mbita West","samp_4444",85.43,7.96,33.33,1.277989,570,31.7,3262,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__UBA1997;g__SYAR01;s__","Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria bacterium"
"720","samp_4444_VAMB_1110","Alphaproteobacteria bacterium_LV_35_26. Mbita West_2023","LV_35_samp_4444_26. Mbita West_2023","Alphaproteobacteria bacterium_LV_35_26. Mbita West_2023_3","26. Mbita West","samp_4444",88.95,4.2,75,1.324036,913,54.1,1832,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__","Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA,"Alphaproteobacteria bacterium"
"721","samp_4444_VAMB_1155","UBA952 sp._LV_35_26. Mbita West_2023_4","LV_35_samp_4444_26. Mbita West_2023","Flavobacteriales bacterium_LV_35_26. Mbita West_2023_2","26. Mbita West","samp_4444",94.32,0.18,0,2.069466,201,42.1,15760,"LV_35","26. Mbita West","PRJNA1119566","SAMN41659704",2023,"6/1/23","1m","large freshwater lake biome [ENVO:00000891]","Lake [ENVO:00000020]","water [ENVO:00002006]","Lake Victoria","-0.4233_34.19795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Van dorn collection","146.1(uS/cm)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.9mg/L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ND  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Van dorn",NA,NA,NA,NA,"-80 degree C",NA,NA,"0.22 micron",NA,NA,NA,"20.6(ug/L)",NA,NA,NA,NA,"25.5degree C",NA,"9.3m ","291(ug/L)",NA,"302 (ug/L)",NA,"52.8 (ug/L)","5NTU",NA,"Mbita West","This BioSample is a metagenomic assembly obtained from the lake watermetagenome BioSample:  SAMN41659704  (SRA SUB14491329)","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales",NA,NA,NA,"Flavobacteriales bacterium"
